楼栋,房号,楼层,建筑面积,单价,总价,更新日期,已售
3,1503,15,127.9,11283.0,1443095.8,24年03月13日,已备案
3,1504,15,149.38,10281.14,1535796.4,24年10月10日,已备案
3,1601,16,141.9,11226.0,1592969.4,24年03月13日,已备案
3,1602,16,127.9,7505.95,960011.0,25年03月21日,已备案
3,1603,16,127.9,7600.0,972040.0,25年03月21日,已备案
3,1604,16,149.38,11794.0,1761787.8,24年03月13日,已备案
3,1701,17,141.9,10184.0,1445109.6,26年03月21日,未网签
3,1702,17,127.9,11169.0,1428515.1,24年03月13日,已备案
3,1703,17,127.9,11396.0,1457548.4,24年03月13日,已备案
3,1704,17,149.38,8050.3,1202553.8,25年03月28日,已备案
3,1801,18,141.9,7586.42,1076512.2,25年04月18日,已备案
3,1802,18,127.9,7511.51,960721.8,25年05月22日,已备案
3,1803,18,127.9,7740.74,990041.0,25年06月07日,已备案
3,1804,18,149.38,7719.99,1153211.4,25年06月24日,已备案
3,1901,19,141.9,11396.0,1617092.4,24年03月13日,已备案
3,1902,19,127.9,7623.75,975077.6,25年03月28日,已备案
3,1903,19,127.9,7714.0,986620.6,25年03月19日,已备案
3,1904,19,149.38,8049.35,1202411.9,25年03月18日,已备案
3,2001,20,141.9,11453.0,1625180.8,24年03月13日,已备案
3,2002,20,127.9,11340.0,1450386.0,24年03月13日,已备案
3,2003,20,127.9,7743.45,990387.25,25年03月28日,已备案
3,2004,20,149.38,12021.0,1795697.0,24年03月13日,已备案
3,2101,21,141.9,11510.0,1633269.0,24年03月13日,已备案
3,2102,21,127.9,11396.0,1457548.4,24年03月13日,已备案
3,2103,21,127.9,11624.0,1486709.6,24年03月13日,已备案
3,2104,21,149.38,12078.0,1804211.6,24年03月13日,已备案
3,2201,22,141.9,7842.0,1112779.8,26年03月21日,未网签
3,2202,22,127.9,7663.13,980114.0,25年05月21日,已备案
3,2203,22,127.9,11680.0,1493872.0,24年03月13日,已备案
3,2204,22,149.38,12135.0,1812726.2,24年03月13日,已备案
3,2301,23,141.9,7880.0,1118172.0,26年03月21日,未网签
3,2302,23,127.9,7701.94,985077.5,25年05月28日,已备案
3,2303,23,127.9,11737.0,1501162.2,24年03月13日,已备案
3,2304,23,149.38,12192.0,1821241.0,24年03月13日,已备案
3,2401,24,141.9,7918.0,1123564.2,26年03月21日,未网签
3,2402,24,127.9,7842.0,1002991.8,26年03月21日,未网签
3,2403,24,127.9,7891.46,1009317.75,25年06月07日,已备案
3,2404,24,149.38,8194.7,1224124.2,25年06月28日,已备案
3,2501,25,141.9,7957.0,1129098.2,26年03月21日,未网签
3,2502,25,127.9,8084.5,1034007.56,25年03月13日,已备案
3,2503,25,127.9,11851.0,1515742.9,24年03月13日,已备案
3,2504,25,149.38,8236.5,1230368.4,25年03月19日,已备案
3,2601,26,141.9,9325.0,1323217.5,26年03月21日,未网签
3,2602,26,127.9,7696.52,984384.94,25年12月18日,已备案
3,2603,26,127.9,7637.5,976835.8,25年12月27日,已备案
3,2604,26,149.38,12362.0,1846635.5,24年03月13日,已备案
3,2701,27,141.9,9369.0,1329461.1,26年03月21日,未网签
3,2702,27,127.9,9280.0,1186912.0,26年03月21日,未网签
3,2703,27,127.9,9460.0,1209934.0,26年03月21日,未网签
3,2704,27,149.38,12419.0,1855150.2,24年03月13日,已备案
3,2801,28,141.9,9415.0,1335988.5,26年03月21日,未网签
3,2802,28,127.9,9325.0,1192667.5,26年03月21日,未网签
3,2803,28,127.9,12021.0,1537485.9,24年03月13日,已备案
3,2804,28,149.38,12476.0,1863664.9,24年03月13日,已备案
3,2901,29,141.9,9460.0,1342374.0,26年03月21日,未网签
3,2902,29,127.9,9369.0,1198295.1,26年03月21日,未网签
3,2903,29,127.9,10579.17,1353076.1,25年08月16日,已备案
3,2904,29,149.38,9907.0,1479907.6,26年03月21日,未网签
3,3001,30,141.9,9503.0,1348475.8,26年03月21日,未网签
3,3002,30,127.9,9415.0,1204178.5,26年03月21日,未网签
3,3003,30,127.9,9594.0,1227072.6,26年03月21日,未网签
3,3004,30,149.38,9953.0,1486779.1,26年03月21日,未网签
3,3101,31,141.9,9549.0,1355003.1,26年03月21日,未网签
3,3102,31,127.9,9460.0,1209934.0,26年03月21日,未网签
3,3103,31,127.9,9638.0,1232700.2,26年03月21日,未网签
3,3104,31,149.38,9996.0,1493202.5,26年03月21日,未网签
3,3201,32,141.9,8832.0,1253260.8,26年03月21日,未网签
3,3202,32,127.9,8741.0,1117973.9,26年03月21日,未网签
3,3203,32,127.9,8922.0,1141123.8,26年03月21日,未网签
3,3204,32,149.38,9280.0,1386246.4,26年03月21日,未网签
5,0205,2,141.9,5978.47,848345.75,25年12月23日,已备案
5,0206,2,127.9,7729.06,988546.5,24年05月21日,已备案
5,0207,2,127.9,8703.0,1113113.8,24年03月13日,已备案
5,0305,3,141.9,6781.0,962223.9,26年03月21日,未网签
5,0306,3,127.9,7418.17,948783.94,25年12月16日,已备案
5,0307,3,127.9,7324.0,936739.6,25年05月27日,已备案
5,0405,4,141.9,6448.32,915016.25,25年12月27日,已备案
5,0406,4,127.9,8580.0,1097382.0,24年03月13日,已备案
5,0407,4,127.9,8466.0,1082801.4,24年03月13日,已备案
5,0408,4,149.38,7299.0,1090324.6,26年03月21日,未网签
5,0505,5,141.9,6801.0,965061.9,25年11月11日,已备案
5,0506,5,127.9,8646.0,1105823.4,24年03月13日,已备案
5,0507,5,127.9,8537.0,1091882.2,24年03月13日,已备案
5,0508,5,149.38,6528.69,975254.94,26年04月08日,已网签
5,0605,6,141.9,6683.25,948353.2,25年09月30日,已备案
5,0606,6,127.9,8285.0,1059651.5,26年03月21日,未网签
5,0607,6,127.9,8624.0,1103009.6,24年03月13日,已备案
5,0608,6,149.38,8948.0,1336652.2,24年03月13日,已备案
5,0705,7,141.9,6815.68,967145.0,25年10月23日,已备案
5,0706,7,127.9,8368.0,1070267.2,26年03月21日,未网签
5,0707,7,127.9,7183.0,918705.7,24年11月29日,已备案
5,0708,7,149.38,6462.9,965426.94,25年12月23日,已备案
5,0805,8,141.9,7581.0,1075743.9,24年11月29日,已备案
5,0806,8,127.9,9362.0,1197399.8,24年03月13日,已备案
5,0807,8,127.9,8797.0,1125136.2,24年03月13日,已备案
5,0808,8,149.38,8404.66,1255488.1,24年08月06日,已备案
5,0905,9,141.9,9099.0,1291148.1,24年03月13日,已备案
5,0906,9,127.9,8990.0,1149821.0,24年03月13日,已备案
5,0907,9,127.9,6580.0,841582.0,25年09月30日,已备案
5,0908,9,149.38,9196.0,1373698.5,26年03月21日,未网签
5,1005,10,141.9,6815.68,967145.0,25年10月15日,已备案
5,1006,10,127.9,7783.0,995445.7,26年03月21日,未网签
5,1007,10,127.9,7769.62,993734.75,25年07月30日,已备案
5,1008,10,149.38,9292.0,1388039.0,24年03月13日,已备案
5,1105,11,141.9,6918.57,981744.4,25年10月15日,已备案
5,1106,11,127.9,9635.0,1232316.5,24年04月08日,已备案
5,1107,11,127.9,6815.68,871725.5,25年06月24日,已备案
5,1108,11,149.38,6815.46,1084094.2,25年07月29日,已备案
5,1205,12,141.9,9487.0,1346205.2,24年03月13日,已备案
5,1206,12,127.9,9862.0,1261349.8,24年03月13日,已备案
5,1207,12,127.9,9749.0,1246897.1,24年03月13日,已备案
5,1208,12,149.38,9596.0,1433450.5,24年03月13日,已备案
5,1305,13,141.9,6894.15,978280.25,25年12月27日,已备案
5,1306,13,127.9,10203.0,1304963.8,24年03月13日,已备案
5,1307,13,127.9,7188.65,919428.3,25年09月30日,已备案
5,1308,13,149.38,7264.65,1085193.4,25年11月25日,已备案
5,1405,14,141.9,8429.0,1196075.1,26年03月21日,未网签
5,1406,14,127.9,9238.46,1181598.5,24年06月20日,已备案
5,1407,14,127.9,6867.0,878289.3,26年02月11日,已备案
5,1408,14,149.38,6816.0,1018174.06,26年02月11日,已备案
5,1505,15,141.9,8698.0,1234246.2,26年03月21日,未网签
5,1506,15,127.9,9059.67,1158731.8,25年08月29日,已备案
5,1507,15,127.9,9436.85,1206973.6,24年05月28日,已备案
5,1508,15,149.38,7663.13,1144718.0,25年06月24日,已备案
5,1605,16,141.9,8741.0,1240347.9,26年03月21日,未网签
5,1606,16,127.9,7050.33,901737.2,25年12月16日,已备案
5,1607,16,127.9,7499.46,959180.8,25年08月01日,已备案
5,1608,16,149.38,7402.58,1105796.8,25年12月31日,已备案
5,1705,17,141.9,8787.0,1246875.2,26年03月21日,未网签
5,1706,17,127.9,7360.79,990994.75,25年08月23日,已备案
5,1707,17,127.9,7507.18,1045754.94,25年08月06日,已备案
5,1708,17,149.38,7857.17,1173703.2,25年07月10日,已备案
5,1805,18,141.9,8832.0,1253260.8,26年03月21日,未网签
5,1806,18,127.9,8741.0,1117973.9,26年03月21日,未网签
5,1807,18,127.9,8652.0,1106590.8,26年03月21日,未网签
5,1808,18,149.38,6981.0,1042821.75,26年03月06日,已备案
5,1905,19,141.9,8876.0,1259504.4,26年03月21日,未网签
5,1906,19,127.9,6815.68,871725.5,25年12月16日,已备案
5,1907,19,127.9,7646.88,1029511.9,25年08月19日,已备案
5,1908,19,149.38,7708.25,1151458.8,25年06月27日,已备案
5,2005,20,141.9,8922.0,1266031.8,26年03月21日,未网签
5,2006,20,127.9,7294.91,933018.7,26年01月29日,已备案
5,2007,20,127.9,11055.0,1413934.5,24年03月13日,已备案
5,2008,20,149.38,7755.8,1158561.4,25年07月30日,已备案
5,2105,21,141.9,8967.0,1272417.2,26年03月21日,未网签
5,2106,21,127.9,8433.0,1078580.8,26年03月21日,未网签
5,2107,21,127.9,7637.86,976882.0,25年08月09日,已备案
5,2108,21,149.38,7759.25,1284963.2,25年09月10日,已备案
5,2205,22,141.9,9010.0,1278519.0,26年03月21日,未网签
5,2206,22,127.9,8475.0,1083952.5,26年03月21日,未网签
5,2207,22,127.9,7703.51,1072973.9,25年07月31日,已备案
5,2208,22,149.38,8047.45,1202128.1,25年08月13日,已备案
5,2305,23,141.9,9056.0,1285046.4,26年03月21日,未网签
5,2306,23,127.9,8518.0,1089452.2,26年03月21日,未网签
5,2307,23,127.9,7756.0,991992.4,25年07月09日,已备案
5,2308,23,149.38,7050.2,1232837.9,26年01月29日,已备案
5,2405,24,141.9,9101.0,1291431.9,26年03月21日,未网签
5,2406,24,127.9,9010.0,1152379.0,26年03月21日,未网签
5,2407,24,127.9,8922.0,1141123.8,26年03月21日,未网签
5,2408,24,149.38,7472.7,1116271.9,26年03月31日,已备案
5,2505,25,141.9,9145.0,1297675.5,26年03月21日,未网签
5,2506,25,127.9,9056.0,1158262.4,26年03月21日,未网签
5,2507,25,127.9,7691.11,983692.3,25年12月16日,已备案
5,2508,25,149.38,7236.25,1379340.0,26年03月17日,已备案
5,2605,26,141.9,9191.0,1304202.9,26年03月21日,未网签
5,2606,26,127.9,9101.0,1164017.9,26年03月21日,未网签
5,2607,26,127.9,9010.0,1152379.0,26年03月21日,未网签
5,2608,26,149.38,11737.0,1753273.0,24年03月13日,已备案
5,2705,27,141.9,9234.0,1310304.6,26年03月21日,未网签
5,2706,27,127.9,9145.0,1169645.5,26年03月21日,未网签
5,2707,27,127.9,9056.0,1158262.4,26年03月21日,未网签
5,2708,27,149.38,9325.0,1392968.5,26年03月21日,未网签
5,2805,28,141.9,9280.0,1316832.0,26年03月21日,未网签
5,2806,28,127.9,9191.0,1175528.9,26年03月21日,未网签
5,2807,28,127.9,9101.0,1164017.9,26年03月21日,未网签
5,2808,28,149.38,7320.18,1151040.1,26年04月04日,未网签
5,2905,29,141.9,9325.0,1323217.5,26年03月21日,未网签
5,2906,29,127.9,9234.0,1181028.6,26年03月21日,未网签
5,2907,29,127.9,9145.0,1169645.5,26年03月21日,未网签
5,2908,29,149.38,9415.0,1406412.8,26年03月21日,未网签
5,3005,30,141.9,9369.0,1329461.1,26年03月21日,未网签
5,3006,30,127.9,9280.0,1186912.0,26年03月21日,未网签
5,3007,30,127.9,9191.0,1175528.9,26年03月21日,未网签
5,3008,30,149.38,9460.0,1413134.8,26年03月21日,未网签
5,3105,31,141.9,9415.0,1335988.5,26年03月21日,未网签
5,3106,31,127.9,9325.0,1192667.5,26年03月21日,未网签
5,3107,31,127.9,9234.0,1181028.6,26年03月21日,未网签
5,3108,31,149.38,9503.0,1419558.1,26年03月21日,未网签
5,3205,32,141.9,8698.0,1234246.2,26年03月21日,未网签
5,3206,32,127.9,8607.0,1100835.2,26年03月21日,未网签
5,3207,32,127.9,8518.0,1089452.2,26年03月21日,未网签
5,3208,32,149.38,8787.0,1312602.0,26年03月21日,未网签
